path,jenis,kerusakan,jenis_idx,kerusakan_idx,joint_idx,scene_group,fold
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/117.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,163,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1170.png,BANJIR,KERUSAKAN RINGAN,0,0,0,164,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1171.png,BANJIR,KERUSAKAN RINGAN,0,0,0,165,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1172.png,BANJIR,KERUSAKAN RINGAN,0,0,0,166,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1173.png,BANJIR,KERUSAKAN RINGAN,0,0,0,167,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1174.png,BANJIR,KERUSAKAN RINGAN,0,0,0,168,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1175.png,BANJIR,KERUSAKAN RINGAN,0,0,0,169,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1176.png,BANJIR,KERUSAKAN RINGAN,0,0,0,170,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1177.png,BANJIR,KERUSAKAN RINGAN,0,0,0,171,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1178.png,BANJIR,KERUSAKAN RINGAN,0,0,0,172,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1179.png,BANJIR,KERUSAKAN RINGAN,0,0,0,173,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/118.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,174,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1180.png,BANJIR,KERUSAKAN RINGAN,0,0,0,175,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1181.png,BANJIR,KERUSAKAN RINGAN,0,0,0,176,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1182.png,BANJIR,KERUSAKAN RINGAN,0,0,0,177,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1183.png,BANJIR,KERUSAKAN RINGAN,0,0,0,178,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1184.png,BANJIR,KERUSAKAN RINGAN,0,0,0,179,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1185.png,BANJIR,KERUSAKAN RINGAN,0,0,0,180,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1186.png,BANJIR,KERUSAKAN RINGAN,0,0,0,181,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1187.png,BANJIR,KERUSAKAN RINGAN,0,0,0,182,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1188.png,BANJIR,KERUSAKAN RINGAN,0,0,0,183,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1189.png,BANJIR,KERUSAKAN RINGAN,0,0,0,184,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/119.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,185,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1190.png,BANJIR,KERUSAKAN RINGAN,0,0,0,186,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1191.png,BANJIR,KERUSAKAN RINGAN,0,0,0,187,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1192.png,BANJIR,KERUSAKAN RINGAN,0,0,0,188,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1193.png,BANJIR,KERUSAKAN RINGAN,0,0,0,189,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1194.png,BANJIR,KERUSAKAN RINGAN,0,0,0,190,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1195.png,BANJIR,KERUSAKAN RINGAN,0,0,0,191,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1196.png,BANJIR,KERUSAKAN RINGAN,0,0,0,192,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1197.png,BANJIR,KERUSAKAN RINGAN,0,0,0,193,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1198.png,BANJIR,KERUSAKAN RINGAN,0,0,0,194,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1199.png,BANJIR,KERUSAKAN RINGAN,0,0,0,195,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/12.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,196,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/120.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,197,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1200.png,BANJIR,KERUSAKAN RINGAN,0,0,0,198,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1201.png,BANJIR,KERUSAKAN RINGAN,0,0,0,199,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1202.png,BANJIR,KERUSAKAN RINGAN,0,0,0,200,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1203.png,BANJIR,KERUSAKAN RINGAN,0,0,0,201,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1204.png,BANJIR,KERUSAKAN RINGAN,0,0,0,202,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1205.png,BANJIR,KERUSAKAN RINGAN,0,0,0,203,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1206.png,BANJIR,KERUSAKAN RINGAN,0,0,0,204,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1207.png,BANJIR,KERUSAKAN RINGAN,0,0,0,204,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1208.png,BANJIR,KERUSAKAN RINGAN,0,0,0,205,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1209.png,BANJIR,KERUSAKAN RINGAN,0,0,0,206,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/121.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,207,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1210.png,BANJIR,KERUSAKAN RINGAN,0,0,0,208,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1211.png,BANJIR,KERUSAKAN RINGAN,0,0,0,209,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1212.png,BANJIR,KERUSAKAN RINGAN,0,0,0,210,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1213.png,BANJIR,KERUSAKAN RINGAN,0,0,0,211,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1214.png,BANJIR,KERUSAKAN RINGAN,0,0,0,212,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1215.png,BANJIR,KERUSAKAN RINGAN,0,0,0,213,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1216.png,BANJIR,KERUSAKAN RINGAN,0,0,0,214,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1217.png,BANJIR,KERUSAKAN RINGAN,0,0,0,214,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1218.png,BANJIR,KERUSAKAN RINGAN,0,0,0,215,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1219.png,BANJIR,KERUSAKAN RINGAN,0,0,0,216,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/122.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,217,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1220.png,BANJIR,KERUSAKAN RINGAN,0,0,0,218,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1221.png,BANJIR,KERUSAKAN RINGAN,0,0,0,219,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1222.png,BANJIR,KERUSAKAN RINGAN,0,0,0,220,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1223.png,BANJIR,KERUSAKAN RINGAN,0,0,0,221,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1224.png,BANJIR,KERUSAKAN RINGAN,0,0,0,222,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1225.png,BANJIR,KERUSAKAN RINGAN,0,0,0,223,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1226.png,BANJIR,KERUSAKAN RINGAN,0,0,0,224,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1227.png,BANJIR,KERUSAKAN RINGAN,0,0,0,225,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1228.png,BANJIR,KERUSAKAN RINGAN,0,0,0,226,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1229.png,BANJIR,KERUSAKAN RINGAN,0,0,0,227,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/123.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,228,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1230.png,BANJIR,KERUSAKAN RINGAN,0,0,0,229,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1231.png,BANJIR,KERUSAKAN RINGAN,0,0,0,230,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1232.png,BANJIR,KERUSAKAN RINGAN,0,0,0,231,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1233.png,BANJIR,KERUSAKAN RINGAN,0,0,0,232,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1234.png,BANJIR,KERUSAKAN RINGAN,0,0,0,233,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1235.png,BANJIR,KERUSAKAN RINGAN,0,0,0,234,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1236.png,BANJIR,KERUSAKAN RINGAN,0,0,0,235,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1237.png,BANJIR,KERUSAKAN RINGAN,0,0,0,236,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1238.png,BANJIR,KERUSAKAN RINGAN,0,0,0,237,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1239.png,BANJIR,KERUSAKAN RINGAN,0,0,0,238,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/124.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,239,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1240.png,BANJIR,KERUSAKAN RINGAN,0,0,0,240,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1241.png,BANJIR,KERUSAKAN RINGAN,0,0,0,241,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1242.png,BANJIR,KERUSAKAN RINGAN,0,0,0,242,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1243.png,BANJIR,KERUSAKAN RINGAN,0,0,0,243,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1244.png,BANJIR,KERUSAKAN RINGAN,0,0,0,244,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1245.png,BANJIR,KERUSAKAN RINGAN,0,0,0,245,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1246.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,1072,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1247.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,1073,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1248.png,BANJIR,KERUSAKAN RINGAN,0,0,0,246,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1249.png,BANJIR,KERUSAKAN RINGAN,0,0,0,247,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/125.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,248,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1250.png,BANJIR,KERUSAKAN RINGAN,0,0,0,249,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1251.png,BANJIR,KERUSAKAN RINGAN,0,0,0,250,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1252.png,BANJIR,KERUSAKAN RINGAN,0,0,0,250,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1253.png,BANJIR,KERUSAKAN RINGAN,0,0,0,251,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1254.png,BANJIR,KERUSAKAN RINGAN,0,0,0,252,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1255.png,BANJIR,KERUSAKAN RINGAN,0,0,0,253,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1256.png,BANJIR,KERUSAKAN RINGAN,0,0,0,253,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1257.png,BANJIR,KERUSAKAN RINGAN,0,0,0,254,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1258.png,BANJIR,KERUSAKAN RINGAN,0,0,0,253,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1259.png,BANJIR,KERUSAKAN RINGAN,0,0,0,255,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/126.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,256,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1260.png,BANJIR,KERUSAKAN RINGAN,0,0,0,257,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1261.png,BANJIR,KERUSAKAN RINGAN,0,0,0,258,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1262.png,BANJIR,KERUSAKAN RINGAN,0,0,0,259,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1263.png,BANJIR,KERUSAKAN RINGAN,0,0,0,260,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1264.png,BANJIR,KERUSAKAN RINGAN,0,0,0,261,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1265.png,BANJIR,KERUSAKAN RINGAN,0,0,0,262,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1266.png,BANJIR,KERUSAKAN RINGAN,0,0,0,262,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1267.png,BANJIR,KERUSAKAN RINGAN,0,0,0,263,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1268.png,BANJIR,KERUSAKAN RINGAN,0,0,0,264,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1269.png,BANJIR,KERUSAKAN RINGAN,0,0,0,265,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/127.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,266,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1270.png,BANJIR,KERUSAKAN RINGAN,0,0,0,267,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1271.png,BANJIR,KERUSAKAN RINGAN,0,0,0,268,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1272.png,BANJIR,KERUSAKAN RINGAN,0,0,0,269,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1273.png,BANJIR,KERUSAKAN RINGAN,0,0,0,269,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1274.png,BANJIR,KERUSAKAN RINGAN,0,0,0,270,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1275.png,BANJIR,KERUSAKAN RINGAN,0,0,0,271,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1276.png,BANJIR,KERUSAKAN RINGAN,0,0,0,272,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1277.png,BANJIR,KERUSAKAN RINGAN,0,0,0,273,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1278.png,BANJIR,KERUSAKAN RINGAN,0,0,0,272,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1279.png,BANJIR,KERUSAKAN RINGAN,0,0,0,274,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/128.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,275,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1280.png,BANJIR,KERUSAKAN RINGAN,0,0,0,276,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1281.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,1074,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1282.png,BANJIR,KERUSAKAN RINGAN,0,0,0,277,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1283.png,BANJIR,KERUSAKAN RINGAN,0,0,0,278,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1284.png,BANJIR,KERUSAKAN RINGAN,0,0,0,278,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1285.png,BANJIR,KERUSAKAN RINGAN,0,0,0,279,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1286.png,BANJIR,KERUSAKAN RINGAN,0,0,0,280,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1287.png,BANJIR,KERUSAKAN RINGAN,0,0,0,281,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1288.png,BANJIR,KERUSAKAN RINGAN,0,0,0,282,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1289.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,1075,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/129.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,283,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1290.png,BANJIR,KERUSAKAN RINGAN,0,0,0,284,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1291.png,BANJIR,KERUSAKAN RINGAN,0,0,0,285,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1292.png,BANJIR,KERUSAKAN RINGAN,0,0,0,286,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1293.png,BANJIR,KERUSAKAN RINGAN,0,0,0,287,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1294.png,BANJIR,KERUSAKAN RINGAN,0,0,0,288,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1295.png,BANJIR,KERUSAKAN RINGAN,0,0,0,289,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1296.png,BANJIR,KERUSAKAN RINGAN,0,0,0,290,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1297.png,BANJIR,KERUSAKAN RINGAN,0,0,0,291,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1298.png,BANJIR,KERUSAKAN RINGAN,0,0,0,292,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1299.png,BANJIR,KERUSAKAN RINGAN,0,0,0,293,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/13.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,294,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/130.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,295,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1300.png,BANJIR,KERUSAKAN RINGAN,0,0,0,296,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1301.png,BANJIR,KERUSAKAN RINGAN,0,0,0,297,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1302.png,BANJIR,KERUSAKAN RINGAN,0,0,0,298,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1303.png,BANJIR,KERUSAKAN RINGAN,0,0,0,299,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1304.png,BANJIR,KERUSAKAN RINGAN,0,0,0,300,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1305.png,BANJIR,KERUSAKAN RINGAN,0,0,0,301,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1306.png,BANJIR,KERUSAKAN RINGAN,0,0,0,302,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1307.png,BANJIR,KERUSAKAN RINGAN,0,0,0,303,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1308.png,BANJIR,KERUSAKAN RINGAN,0,0,0,304,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1309.png,BANJIR,KERUSAKAN RINGAN,0,0,0,305,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/131.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,306,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1310.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,1076,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1311.png,BANJIR,KERUSAKAN RINGAN,0,0,0,307,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1312.png,BANJIR,KERUSAKAN RINGAN,0,0,0,308,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1313.png,BANJIR,KERUSAKAN RINGAN,0,0,0,309,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1314.png,BANJIR,KERUSAKAN RINGAN,0,0,0,310,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1315.png,BANJIR,KERUSAKAN RINGAN,0,0,0,311,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1316.png,BANJIR,KERUSAKAN RINGAN,0,0,0,312,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1317.png,BANJIR,KERUSAKAN RINGAN,0,0,0,313,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1318.png,BANJIR,KERUSAKAN RINGAN,0,0,0,313,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1319.png,BANJIR,KERUSAKAN RINGAN,0,0,0,314,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/132.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,315,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1320.png,BANJIR,KERUSAKAN RINGAN,0,0,0,314,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1321.png,BANJIR,KERUSAKAN RINGAN,0,0,0,316,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1322.png,BANJIR,KERUSAKAN RINGAN,0,0,0,317,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1323.png,BANJIR,KERUSAKAN RINGAN,0,0,0,318,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1324.png,BANJIR,KERUSAKAN RINGAN,0,0,0,319,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1325.png,BANJIR,KERUSAKAN RINGAN,0,0,0,320,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1326.png,BANJIR,KERUSAKAN RINGAN,0,0,0,321,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1327.png,BANJIR,KERUSAKAN RINGAN,0,0,0,322,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1328.png,BANJIR,KERUSAKAN RINGAN,0,0,0,323,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1329.png,BANJIR,KERUSAKAN RINGAN,0,0,0,324,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/133.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,325,4
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1330.png,BANJIR,KERUSAKAN RINGAN,0,0,0,324,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1331.png,BANJIR,KERUSAKAN RINGAN,0,0,0,319,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1332.png,BANJIR,KERUSAKAN RINGAN,0,0,0,326,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1333.png,BANJIR,KERUSAKAN RINGAN,0,0,0,326,2
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1334.png,BANJIR,KERUSAKAN RINGAN,0,0,0,327,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1335.png,BANJIR,KERUSAKAN RINGAN,0,0,0,328,0
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1336.png,BANJIR,KERUSAKAN RINGAN,0,0,0,329,1
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1337.png,BANJIR,KERUSAKAN RINGAN,0,0,0,330,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1338.png,BANJIR,KERUSAKAN RINGAN,0,0,0,331,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/1339.png,BANJIR,KERUSAKAN RINGAN,0,0,0,332,3
/workspace/dataset/SE/TRAIN/BANJIR/KERUSAKAN RINGAN/134.jpg,BANJIR,KERUSAKAN RINGAN,0,0,0,174,0
